_id,payment_id,customer_id,staff_id,rental_id,amount,payment_date,last_update
68f0ca7ea9bfe00e38274ee8,12375,458,2,14428,4.99,2005-08-21T11:27:07.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274ee9,12376,458,1,15604,4.99,2005-08-23T06:44:19.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274eea,12377,459,2,2,2.99,2005-05-24T22:54:33.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274eeb,12378,459,2,1876,0.99,2005-06-17T02:50:51.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274eec,12379,459,2,1977,2.99,2005-06-17T09:38:22.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274eed,12380,459,2,2075,4.99,2005-06-17T16:40:33.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274eee,12381,459,1,2899,0.99,2005-06-20T02:39:21.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274eef,12382,459,2,3041,4.99,2005-06-20T12:35:44.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274ef0,12383,459,2,3045,0.99,2005-06-20T12:42:00.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274ef1,12384,459,2,3234,9.99,2005-06-21T02:39:44.000Z,2006-02-15T22:19:16.000Z
68f0ca7ea9bfe00e38274ef2,12385,459,1,3506,2.99,2005-07-06T00:22:29.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274ef3,12386,459,2,4519,2.99,2005-07-08T02:51:23.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274ef4,12387,459,1,5301,3.99,2005-07-09T15:42:10.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274ef5,12388,459,1,5695,0.99,2005-07-10T09:43:40.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274ef6,12389,459,1,6206,0.99,2005-07-11T12:32:14.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274ef7,12390,459,2,6750,3.99,2005-07-12T14:49:39.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274ef8,12391,459,1,7623,6.99,2005-07-28T00:37:41.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274ef9,12392,459,2,7639,4.99,2005-07-28T01:14:36.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274efa,12393,459,1,7717,4.99,2005-07-28T04:33:54.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274efb,12394,459,1,7820,5.99,2005-07-28T08:28:51.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274efc,12395,459,1,7913,6.99,2005-07-28T11:47:23.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274efd,12396,459,1,8289,9.99,2005-07-29T02:23:24.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274efe,12397,459,2,8557,10.99,2005-07-29T11:19:59.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274eff,12398,459,1,8897,2.99,2005-07-30T01:00:17.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274f00,12399,459,1,9137,6.99,2005-07-30T10:09:24.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274f01,12400,459,2,9639,2.99,2005-07-31T05:32:10.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274f02,12401,459,1,9744,4.99,2005-07-31T09:15:38.000Z,2006-02-15T22:19:17.000Z
68f0ca7ea9bfe00e38274f03,12402,459,2,10117,4.99,2005-07-31T21:14:31.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f04,12403,459,1,10233,6.99,2005-08-01T01:54:23.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f05,12404,459,2,10255,4.99,2005-08-01T02:46:13.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f06,12405,459,1,10499,7.99,2005-08-01T11:00:20.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f07,12406,459,1,10531,2.99,2005-08-01T12:06:30.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f08,12407,459,1,12527,6.99,2005-08-18T13:48:46.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f09,12408,459,1,12629,7.99,2005-08-18T17:40:33.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f0a,12409,459,2,13960,10.99,2005-08-20T18:16:26.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f0b,12410,459,1,13967,4.99,2005-08-20T18:28:46.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f0c,12411,459,1,14315,3.99,2005-08-21T07:56:39.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f0d,12412,459,1,15126,5.99,2005-08-22T12:53:58.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f0e,12413,459,2,15342,2.99,2005-08-22T20:56:41.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f0f,12414,459,1,15814,0.99,2005-08-23T14:52:50.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f10,12415,460,1,223,4.99,2005-05-26T10:15:23.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f11,12416,460,2,298,0.99,2005-05-26T20:52:26.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f12,12417,460,1,880,0.99,2005-05-30T06:12:33.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f13,12418,460,2,1064,4.99,2005-05-31T08:50:07.000Z,2006-02-15T22:19:18.000Z
68f0ca7ea9bfe00e38274f14,12419,460,2,1392,0.99,2005-06-15T16:12:27.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f15,12420,460,2,3820,4.99,2005-07-06T15:35:26.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f16,12421,460,1,4452,7.99,2005-07-07T23:31:54.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f17,12422,460,2,5482,3.99,2005-07-09T23:53:04.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f18,12423,460,1,6613,4.99,2005-07-12T08:30:07.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f19,12424,460,1,6788,5.99,2005-07-12T16:33:44.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f1a,12425,460,1,7125,6.99,2005-07-27T06:11:00.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f1b,12426,460,1,7785,3.99,2005-07-28T07:16:11.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f1c,12427,460,2,8656,2.99,2005-07-29T15:05:52.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f1d,12428,460,2,10754,10.99,2005-08-01T20:12:33.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f1e,12429,460,1,10926,1.99,2005-08-02T02:26:37.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f1f,12430,460,2,11554,2.99,2005-08-17T01:05:17.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f20,12431,460,1,12056,5.99,2005-08-17T21:03:48.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f21,12432,460,2,12586,4.99,2005-08-18T15:54:39.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f22,12433,460,1,12865,0.99,2005-08-19T02:38:50.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f23,12434,460,2,13215,8.99,2005-08-19T15:35:38.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f24,12435,460,1,13341,3.99,2005-08-19T20:18:53.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f25,12436,460,2,13920,5.99,2005-08-20T16:51:18.000Z,2006-02-15T22:19:19.000Z
68f0ca7ea9bfe00e38274f26,12437,460,2,14864,0.99,2005-08-22T02:57:06.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f27,12438,460,1,14923,3.99,2005-08-22T05:13:33.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f28,12439,460,2,15954,2.99,2005-08-23T19:14:07.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f29,12440,461,1,684,6.99,2005-05-29T00:13:15.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f2a,12441,461,2,3127,5.99,2005-06-20T18:39:43.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f2b,12442,461,2,3319,4.99,2005-06-21T08:25:46.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f2c,12443,461,2,3698,0.99,2005-07-06T10:09:20.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f2d,12444,461,2,4586,2.99,2005-07-08T06:12:33.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f2e,12445,461,1,5650,0.99,2005-07-10T07:17:01.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f2f,12446,461,1,5809,2.99,2005-07-10T15:19:30.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f30,12447,461,2,7334,2.99,2005-07-27T13:59:58.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f31,12448,461,2,7664,2.99,2005-07-28T02:24:23.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f32,12449,461,2,8133,0.99,2005-07-28T20:01:06.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f33,12450,461,2,8164,0.99,2005-07-28T21:17:19.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f34,12451,461,2,9499,4.99,2005-07-30T23:58:30.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f35,12452,461,1,9885,0.99,2005-07-31T13:59:32.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f36,12453,461,2,10113,4.99,2005-07-31T21:10:03.000Z,2006-02-15T22:19:20.000Z
68f0ca7ea9bfe00e38274f37,12454,461,1,10260,2.99,2005-08-01T02:58:07.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f38,12455,461,2,11063,0.99,2005-08-02T06:53:48.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f39,12456,461,2,11219,0.99,2005-08-02T12:30:20.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f3a,12457,461,2,12022,2.99,2005-08-17T19:52:45.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f3b,12458,461,1,13223,2.99,2005-08-19T15:52:04.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f3c,12459,461,1,13269,2.99,2005-08-19T17:34:00.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f3d,12460,461,1,14186,4.99,2005-08-21T03:31:07.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f3e,12461,461,1,14893,4.99,2005-08-22T04:15:48.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f3f,12462,461,1,15067,2.99,2005-08-22T10:49:21.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f40,12463,461,2,15187,4.99,2005-08-22T15:53:32.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f41,12464,461,1,15336,6.99,2005-08-22T20:47:48.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f42,12465,461,2,15411,2.99,2005-08-22T23:35:41.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f43,12466,461,2,15449,2.99,2005-08-23T00:55:43.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f44,12467,461,2,15613,7.99,2005-08-23T07:03:19.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f45,12468,462,2,156,2.99,2005-05-26T01:19:05.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f46,12469,462,2,590,3.99,2005-05-28T13:06:50.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f47,12470,462,2,1773,5.99,2005-06-16T18:13:43.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f48,12471,462,2,1926,9.99,2005-06-17T06:24:30.000Z,2006-02-15T22:19:21.000Z
68f0ca7ea9bfe00e38274f49,12472,462,1,3279,4.99,2005-06-21T06:05:53.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f4a,12473,462,1,4500,4.99,2005-07-08T02:10:01.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f4b,12474,462,2,4728,3.99,2005-07-08T12:59:01.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f4c,12475,462,1,6583,4.99,2005-07-12T06:42:31.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f4d,12476,462,1,6630,0.99,2005-07-12T09:30:05.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f4e,12477,462,1,6710,7.99,2005-07-12T13:23:09.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f4f,12478,462,1,6721,6.99,2005-07-12T13:42:58.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f50,12479,462,2,7295,8.99,2005-07-27T12:38:47.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f51,12480,462,1,7324,6.99,2005-07-27T13:42:39.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f52,12481,462,1,7762,8.99,2005-07-28T06:34:23.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f53,12482,462,1,7932,4.99,2005-07-28T12:24:54.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f54,12483,462,2,7935,2.99,2005-07-28T12:33:17.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f55,12484,462,1,8066,2.99,2005-07-28T17:20:09.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f56,12485,462,1,8282,0.99,2005-07-29T01:49:04.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f57,12486,462,1,8290,3.99,2005-07-29T02:24:08.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f58,12487,462,2,8757,2.99,2005-07-29T19:19:10.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f59,12488,462,1,9891,0.99,2005-07-31T14:05:44.000Z,2006-02-15T22:19:22.000Z
68f0ca7ea9bfe00e38274f5a,12489,462,1,10283,2.99,2005-08-01T03:29:45.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f5b,12490,462,2,11639,6.99,2005-08-17T04:43:29.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f5c,12491,462,1,11808,2.99,2005-08-17T11:51:16.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f5d,12492,462,1,12466,4.99,2005-08-18T11:36:55.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f5e,12493,462,2,12582,0.99,2005-08-18T15:51:12.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f5f,12494,462,1,12802,8.99,2005-08-19T00:27:41.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f60,12495,462,2,13041,8.99,2005-08-19T09:05:38.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f61,12496,462,1,13328,4.99,2005-08-19T19:56:01.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f62,12497,462,1,13492,7.99,2005-08-20T01:32:04.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f63,12498,462,2,15581,2.99,2005-08-23T05:42:13.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f64,12499,462,1,15943,2.99,2005-08-23T18:49:32.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f65,12500,462,1,16013,0.99,2005-08-23T21:17:17.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f66,12501,463,1,560,1.99,2005-05-28T08:53:02.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f67,12502,463,1,1284,2.99,2005-06-15T08:27:33.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f68,12503,463,2,2527,4.99,2005-06-19T01:10:31.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f69,12504,463,1,3217,2.99,2005-06-21T01:28:12.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f6a,12505,463,1,3309,4.99,2005-06-21T08:00:49.000Z,2006-02-15T22:19:23.000Z
68f0ca7ea9bfe00e38274f6b,12506,463,1,5026,2.99,2005-07-09T02:32:34.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f6c,12507,463,1,5157,2.99,2005-07-09T08:52:12.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f6d,12508,463,1,5448,0.99,2005-07-09T22:11:14.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f6e,12509,463,2,6294,0.99,2005-07-11T17:25:55.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f6f,12510,463,1,6932,6.99,2005-07-26T23:08:04.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f70,12511,463,1,7013,0.99,2005-07-27T02:03:21.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f71,12512,463,1,7361,0.99,2005-07-27T14:53:55.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f72,12513,463,1,8762,2.99,2005-07-29T19:30:02.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f73,12514,463,2,9405,7.99,2005-07-30T20:22:17.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f74,12515,463,1,9954,2.99,2005-07-31T15:57:07.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f75,12516,463,1,10275,3.99,2005-08-01T03:20:08.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f76,12517,463,2,10405,0.99,2005-08-01T07:35:25.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f77,12518,463,2,10906,2.99,2005-08-02T01:47:04.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f78,12519,463,2,12096,7.99,2005-08-17T22:32:50.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f79,12520,463,2,12679,6.99,2005-08-18T19:42:11.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f7a,12521,463,1,12950,2.99,2005-08-19T05:55:58.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f7b,12522,463,2,13938,4.99,2005-08-20T17:24:45.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f7c,12523,463,1,14689,0.99,2005-08-21T20:33:00.000Z,2006-02-15T22:19:24.000Z
68f0ca7ea9bfe00e38274f7d,12524,463,1,14859,2.99,2005-08-22T02:46:35.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f7e,12525,463,2,15151,7.99,2005-08-22T14:23:11.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f7f,12526,464,1,305,3.99,2005-05-26T21:22:07.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f80,12527,464,2,373,1.99,2005-05-27T08:16:25.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f81,12528,464,2,1277,4.99,2005-06-15T08:01:29.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f82,12529,464,1,3167,2.99,2005-06-20T21:42:29.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f83,12530,464,1,3761,4.99,2005-07-06T12:52:44.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f84,12531,464,1,4337,5.99,2005-07-07T18:36:37.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f85,12532,464,2,5455,6.99,2005-07-09T22:28:45.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f86,12533,464,1,5910,4.99,2005-07-10T20:51:34.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f87,12534,464,2,6601,3.99,2005-07-12T07:44:49.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f88,12535,464,1,9600,5.99,2005-07-31T03:35:34.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f89,12536,464,2,11275,1.99,2005-08-02T14:25:58.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f8a,12537,464,1,13644,8.99,2005-08-20T07:46:30.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f8b,12538,464,2,13943,2.99,2005-08-20T17:31:18.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f8c,12539,464,1,15092,6.99,2005-08-22T11:36:16.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f8d,12540,464,2,15854,0.99,2005-08-23T15:58:05.000Z,2006-02-15T22:19:25.000Z
68f0ca7ea9bfe00e38274f8e,12541,464,1,15983,4.99,2005-08-23T20:13:38.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f8f,12542,465,2,640,0.99,2005-05-28T18:43:26.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f90,12543,465,1,1337,2.99,2005-06-15T12:12:42.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f91,12544,465,1,2079,4.99,2005-06-17T16:49:45.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f92,12545,465,1,2159,8.99,2005-06-17T23:37:29.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f93,12546,465,2,2524,0.99,2005-06-19T00:48:11.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f94,12547,465,1,4763,0.99,2005-07-08T14:57:32.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f95,12548,465,2,6904,3.99,2005-07-12T22:02:09.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f96,12549,465,2,7508,2.99,2005-07-27T20:33:08.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f97,12550,465,1,10542,3.99,2005-08-01T12:32:23.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f98,12551,465,1,11156,2.99,2005-08-02T09:56:06.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f99,12552,465,1,11586,4.99,2005-08-17T02:20:42.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f9a,12553,465,2,11648,6.99,2005-08-17T04:56:16.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f9b,12554,465,2,12106,4.99,2005-08-17T22:55:32.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f9c,12555,465,1,12814,4.99,2005-08-19T00:58:24.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f9d,12556,465,1,12864,4.99,2005-08-19T02:38:26.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f9e,12557,465,1,15550,3.99,2005-08-23T04:27:54.000Z,2006-02-15T22:19:26.000Z
68f0ca7ea9bfe00e38274f9f,12558,465,2,15859,4.99,2005-08-23T16:08:15.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa0,12559,466,2,1104,2.99,2005-05-31T14:30:01.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa1,12560,466,2,1808,7.99,2005-06-16T20:59:35.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa2,12561,466,2,2446,8.99,2005-06-18T19:04:41.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa3,12562,466,1,3022,3.99,2005-06-20T11:17:20.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa4,12563,466,2,3237,4.99,2005-06-21T02:47:56.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa5,12564,466,2,3343,2.99,2005-06-21T10:56:59.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa6,12565,466,2,5048,0.99,2005-07-09T03:46:33.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa7,12566,466,1,5691,4.99,2005-07-10T09:29:49.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa8,12567,466,1,6073,6.99,2005-07-11T04:54:31.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fa9,12568,466,2,7080,2.99,2005-07-27T04:25:25.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274faa,12569,466,2,8276,0.99,2005-07-29T01:38:43.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fab,12570,466,1,9202,3.99,2005-07-30T12:43:24.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fac,12571,466,1,9257,2.99,2005-07-30T14:30:38.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fad,12572,466,1,10469,4.99,2005-08-01T09:51:11.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fae,12573,466,2,11343,0.99,2005-08-02T17:12:30.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274faf,12574,466,1,11359,4.99,2005-08-02T17:45:55.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fb0,12575,466,1,12048,7.99,2005-08-17T20:49:24.000Z,2006-02-15T22:19:27.000Z
68f0ca7ea9bfe00e38274fb1,12576,466,1,13478,2.99,2005-08-20T01:07:14.000Z,2006-02-15T22:19:28.000Z
68f0ca7ea9bfe00e38274fb2,12577,466,1,13884,5.99,2005-08-20T15:30:51.000Z,2006-02-15T22:19:28.000Z
68f0ca7ea9bfe00e38274fb3,12578,466,1,13988,4.99,2005-08-20T19:21:28.000Z,2006-02-15T22:19:28.000Z
68f0ca7ea9bfe00e38274fb4,12579,466,2,14546,2.99,2005-08-21T15:50:50.000Z,2006-02-15T22:19:28.000Z
68f0ca7ea9bfe00e38274fb5,12580,466,2,15230,4.99,2005-08-22T17:31:41.000Z,2006-02-15T22:19:28.000Z
68f0ca7ea9bfe00e38274fb6,12581,466,1,16005,7.99,2005-08-23T21:00:22.000Z,2006-02-15T22:19:28.000Z
